"Site","Date","Type","Analysis","count","year","month","day","DOY","notes","Group","Location"
"Buoy 2","2019-09-23","Environmental Sonde","Temperature",22.7,2019,9,23,266,NA,"Late","Outer Bay"
"Buoy 2","2019-09-23","Environmental Sonde","Dissolved_Oxygen",10.06,2019,9,23,266,NA,"Late","Outer Bay"
"Buoy 2","2019-09-23","Environmental Sonde","Secchi",0.5,2019,9,23,266,NA,"Late","Outer Bay"
"Buoy 2","2019-09-23","Environmental Sonde","Conductivity",360,2019,9,23,266,NA,"Late","Outer Bay"
"Buoy 2","2019-09-23","Environmental Sonde","pH",9.47,2019,9,23,266,NA,"Late","Outer Bay"
"ODNR 1","2019-09-23","Environmental Sonde","air_temp",22.2,2019,9,23,266,NA,"Late","Outer Bay"
"ODNR 1","2019-09-23","Environmental Sonde","Temperature",22.95,2019,9,23,266,NA,"Late","Outer Bay"
"ODNR 1","2019-09-23","Environmental Sonde","Dissolved_Oxygen",10.24,2019,9,23,266,NA,"Late","Outer Bay"
"ODNR 1","2019-09-23","Environmental Sonde","Secchi",0.5,2019,9,23,266,NA,"Late","Outer Bay"
"ODNR 1","2019-09-23","Environmental Sonde","Conductivity",400,2019,9,23,266,NA,"Late","Outer Bay"
"ODNR 1","2019-09-23","Environmental Sonde","pH",9.37,2019,9,23,266,NA,"Late","Outer Bay"
"EC 1163","2019-09-23","Environmental Sonde","air_temp",22.2,2019,9,23,266,NA,"Late","Outer Bay"
"EC 1163","2019-09-23","Environmental Sonde","Temperature",22.65,2019,9,23,266,NA,"Late","Outer Bay"
"EC 1163","2019-09-23","Environmental Sonde","Dissolved_Oxygen",10.64,2019,9,23,266,NA,"Late","Outer Bay"
"EC 1163","2019-09-23","Environmental Sonde","Secchi",0.75,2019,9,23,266,NA,"Late","Outer Bay"
"EC 1163","2019-09-23","Environmental Sonde","Conductivity",360,2019,9,23,266,NA,"Late","Outer Bay"
"EC 1163","2019-09-23","Environmental Sonde","pH",9.54,2019,9,23,266,NA,"Late","Outer Bay"
"Bells","2019-09-23","Environmental Sonde","air_temp",22.2,2019,9,23,266,NA,"Late","Outer Bay"
"Bells","2019-09-23","Environmental Sonde","Temperature",22.23,2019,9,23,266,NA,"Late","Outer Bay"
"Bells","2019-09-23","Environmental Sonde","Dissolved_Oxygen",9.93,2019,9,23,266,NA,"Late","Outer Bay"
"Bells","2019-09-23","Environmental Sonde","Secchi",1,2019,9,23,266,NA,"Late","Outer Bay"
"Bells","2019-09-23","Environmental Sonde","Conductivity",260,2019,9,23,266,NA,"Late","Outer Bay"
"Bells","2019-09-23","Environmental Sonde","pH",9.11,2019,9,23,266,NA,"Late","Outer Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","air_temp",22.78,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","Temperature",24.25,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","Dissolved_Oxygen",10.63,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","AS_DO",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","Secchi",18,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","Conductivity",509,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","AS_cond",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","pH",9.48,2020,6,8,160,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-08","Environmental Sonde","AS_pH",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","air_temp",22.22,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","Temperature",24.25,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","AS_water_temp",23.9,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","Dissolved_Oxygen",7.33,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","AS_DO",6.25,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","Secchi",36,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","Conductivity",486,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","AS_cond",493,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","pH",9.03,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 4","2020-06-08","Environmental Sonde","AS_pH",8.97,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","air_temp",21.67,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","Temperature",23.86,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","Dissolved_Oxygen",5.68,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","AS_DO",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","Secchi",67,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","Conductivity",480,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","AS_cond",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","pH",8.75,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 6","2020-06-08","Environmental Sonde","AS_pH",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","air_temp",21.67,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","Temperature",23.79,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","AS_water_temp",23.61,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","Dissolved_Oxygen",5.31,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","AS_DO",4.02,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","Secchi",51.5,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","Conductivity",474,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","AS_cond",468,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","pH",8.62,2020,6,8,160,NA,"Late","Inner Bay"
"Bridge","2020-06-08","Environmental Sonde","AS_pH",8.6,2020,6,8,160,NA,"Late","Inner Bay"
"ODNR 2","2020-06-08","Environmental Sonde","air_temp",21.67,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","Temperature",24.02,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","Dissolved_Oxygen",8.9,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","AS_DO",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","Secchi",97,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","Conductivity",454,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","AS_cond",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","pH",9.26,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 2","2020-06-08","Environmental Sonde","AS_pH",NA,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","air_temp",21.11,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","Temperature",23.14,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","Dissolved_Oxygen",8.11,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","AS_DO",NA,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","Secchi",97,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","Conductivity",400,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","AS_cond",NA,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","pH",9.04,2020,6,8,160,NA,"Late","Outer Bay"
"Buoy 2","2020-06-08","Environmental Sonde","AS_pH",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","air_temp",20.56,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","Temperature",23.31,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","AS_water_temp",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","Dissolved_Oxygen",9.78,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","AS_DO",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","Secchi",97,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","Conductivity",395,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","AS_cond",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","pH",9.37,2020,6,8,160,NA,"Late","Outer Bay"
"ODNR 1","2020-06-08","Environmental Sonde","AS_pH",NA,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","air_temp",21.11,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","Temperature",22.62,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","AS_water_temp",21.46,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","Dissolved_Oxygen",9.52,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","AS_DO",6.75,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","Secchi",97,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","Conductivity",353,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","SPC",NA,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","AS_cond",377,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","AS_spc",NA,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","pH",9.16,2020,6,8,160,NA,"Late","Outer Bay"
"EC 1163","2020-06-08","Environmental Sonde","AS_pH",8.85,2020,6,8,160,NA,"Late","Outer Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","air_temp",20.56,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","Temperature",20.18,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","AS_water_temp",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","Dissolved_Oxygen",8.28,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","AS_DO",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","Secchi",36,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","Conductivity",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","AS_cond",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","pH",9.16,2020,6,15,167,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-15","Environmental Sonde","AS_pH",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","air_temp",20.56,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","Temperature",19.96,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","AS_water_temp",19.9,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","Dissolved_Oxygen",10.24,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","AS_DO",10.42,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","Secchi",36,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","Conductivity",466,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","AS_cond",466,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","pH",9.29,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 4","2020-06-15","Environmental Sonde","AS_pH",9.34,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","air_temp",21.11,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","Temperature",20.58,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","AS_water_temp",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","Dissolved_Oxygen",10.17,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","AS_DO",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","Secchi",51.5,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","Conductivity",487,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","AS_cond",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","pH",9.38,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 6","2020-06-15","Environmental Sonde","AS_pH",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","air_temp",18.33,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","Temperature",20.77,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","AS_water_temp",20.71,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","Dissolved_Oxygen",10.29,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","AS_DO",10.57,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","Secchi",67,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","Conductivity",484,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","AS_cond",486,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","pH",9.43,2020,6,15,167,NA,"Late","Inner Bay"
"Bridge","2020-06-15","Environmental Sonde","AS_pH",9.39,2020,6,15,167,NA,"Late","Inner Bay"
"ODNR 2","2020-06-15","Environmental Sonde","air_temp",19.44,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","Temperature",20.31,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","AS_water_temp",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","Dissolved_Oxygen",10.76,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","AS_DO",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","Secchi",67,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","Conductivity",416,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","AS_cond",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","pH",9.47,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 2","2020-06-15","Environmental Sonde","AS_pH",NA,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","air_temp",18.89,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","Temperature",19.9,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","AS_water_temp",NA,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","Dissolved_Oxygen",11.44,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","AS_DO",NA,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","Secchi",67,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","Conductivity",373,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","AS_cond",NA,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","pH",9.48,2020,6,15,167,NA,"Late","Outer Bay"
"Buoy 2","2020-06-15","Environmental Sonde","AS_pH",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","air_temp",18.89,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","Temperature",19.55,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","AS_water_temp",19.35,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","Dissolved_Oxygen",12.17,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","AS_DO",12.21,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","Secchi",67,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","Conductivity",344,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","AS_cond",340,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","pH",9.46,2020,6,15,167,NA,"Late","Outer Bay"
"ODNR 1","2020-06-15","Environmental Sonde","AS_pH",9.46,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","air_temp",19.44,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","Temperature",19.35,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","AS_water_temp",19.23,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","Dissolved_Oxygen",11.54,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","AS_DO",11.77,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","Secchi",51.5,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","Conductivity",288,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","SPC",NA,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","AS_cond",291,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","AS_spc",NA,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","pH",9.31,2020,6,15,167,NA,"Late","Outer Bay"
"EC 1163","2020-06-15","Environmental Sonde","AS_pH",9.32,2020,6,15,167,NA,"Late","Outer Bay"
"Muddy Creek","2020-06-22","Environmental Sonde","air_temp",22.22,2020,6,22,174,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-22","Environmental Sonde","Temperature",25.56,2020,6,22,174,NA,"Late","Inner Bay"
"Muddy Creek","2020-06-22","Environmental Sonde","AS_water_temp",NA,2020,6,22,174,NA,"Late","Inner Bay"
